id,monster_id1,monster_level1,monster_star1,post1,skill_level1,monster_id2,monster_level2,monster_star2,post2,skill_level2,monster_id3,monster_level3,monster_star3,post3,skill_level3,monster_id4,monster_level4,monster_star4,post4,skill_level4,ai,size1,size2,size3,size4
2009146,1004331,140,8,0,40|40|40|40|40,1004347,134,8,0,40|40|40|40|40,1004361,92,8,0,40|40|40|40|40,1002362,102,8,0,40|40|40|40|40,0,0,0,0,0
2009156,2209005,1,1,0,40|40|40|40|40,0,1,9,0,40|40|40|40|40,0,1,9,0,40|40|40|40|40,0,1,9,0,40|40|40|40|40,0,0,0,0,0
2010116,1005359,160,9,0,45|45|45|45|45,1005369,160,9,0,45|45|45|45|45,1005345,160,9,0,45|45|45|45|45,1002380,135,9,0,45|45|45|45|45,0,0,0,0,0
2010126,1005380,160,9,0,45|45|45|45|45,1005390,160,9,0,45|45|45|45|45,1005345,160,9,0,45|45|45|45|45,1002385,135,9,0,45|45|45|45|45,0,0,0,0,0
2010136,1005370,160,9,0,45|45|45|45|45,1005345,160,9,0,45|45|45|45|45,1005375,160,9,0,45|45|45|45|45,1002359,162,9,0,45|45|45|45|45,0,0,0,0,0
2010146,1005369,160,9,0,45|45|45|45|45,1005345,160,9,0,45|45|45|45|45,1005360,160,9,0,45|45|45|45|45,1002343,162,9,0,45|45|45|45|45,0,0,0,0,0
2010156,2210005,1,1,0,45|45|45|45|45,0,1,9,0,45|45|45|45|45,0,1,9,0,45|45|45|45|45,0,1,9,0,45|45|45|45|45,0,0,0,0,0
2011116,1005355,175,9,0,50|50|50|50|50,1005357,175,9,0,50|50|50|50|50,1005384,175,9,0,50|50|50|50|50,1002389,175,9,0,50|50|50|50|50,0,0,0,0,0
2011126,1005384,175,9,0,50|50|50|50|50,1005356,175,9,0,50|50|50|50|50,1005384,175,9,0,50|50|50|50|50,1002357,175,9,0,50|50|50|50|50,0,0,0,0,0
2011136,1005356,175,9,0,50|50|50|50|50,1005379,175,9,0,50|50|50|50|50,1005384,175,9,0,50|50|50|50|50,1002355,175,9,0,50|50|50|50|50,0,0,0,0,0
2011146,1005389,175,9,0,50|50|50|50|50,1005374,175,9,0,50|50|50|50|50,1005356,175,9,0,50|50|50|50|50,1002357,175,9,0,50|50|50|50|50,0,0,0,0,0
2011156,2211005,1,1,0,50|50|50|50|50,0,1,9,0,50|50|50|50|50,0,1,9,0,50|50|50|50|50,0,1,9,0,50|50|50|50|50,0,0,0,0,0
2012116,1006366,160,10,0,55|55|55|55|55,1006383,190,10,0,55|55|55|55|55,1006388,190,10,0,55|55|55|55|55,1002353,190,10,0,55|55|55|55|55,0,0,0,0,0
2012126,1006365,160,10,0,55|55|55|55|55,1006366,190,10,0,55|55|55|55|55,1006352,190,10,0,55|55|55|55|55,1002383,190,10,0,55|55|55|55|55,0,0,0,0,0
2012136,1006388,160,10,0,55|55|55|55|55,1006353,190,10,0,55|55|55|55|55,1006352,190,10,0,55|55|55|55|55,1002378,190,10,0,55|55|55|55|55,0,0,0,0,0
2012146,1006363,160,10,0,55|55|55|55|55,1006378,190,10,0,55|55|55|55|55,1006373,190,10,0,55|55|55|55|55,1002388,190,10,0,55|55|55|55|55,0,0,0,0,0
2012156,2212005,1,1,0,55|55|55|55|55,0,1,10,0,55|55|55|55|55,0,1,10,0,55|55|55|55|55,0,1,10,0,55|55|55|55|55,0,0,0,0,0
2013116,1006369,203,10,0,55|55|55|55|55,1006363,205,10,0,55|55|55|55|55,1006355,205,10,0,55|55|55|55|55,1006364,205,10,0,55|55|55|55|55,0,0,0,0,0
2013126,1006350,203,10,0,55|55|55|55|55,1006349,205,10,0,55|55|55|55|55,1006382,205,10,0,55|55|55|55|55,1006377,205,10,0,55|55|55|55|55,0,0,0,0,0
2013136,1006349,203,10,0,55|55|55|55|55,1006377,205,10,0,55|55|55|55|55,1006372,205,10,0,55|55|55|55|55,1006363,205,10,0,55|55|55|55|55,0,0,0,0,0
2013146,1006363,203,10,0,55|55|55|55|55,1006372,205,10,0,55|55|55|55|55,1006364,205,10,0,55|55|55|55|55,1006387,205,10,0,55|55|55|55|55,0,0,0,0,0
2013156,2213005,1,1,0,55|55|55|55|55,0,1,10,0,55|55|55|55|55,0,1,10,0,55|55|55|55|55,0,1,10,0,55|55|55|55|55,0,0,0,0,0
2014116,1006381,220,11,0,60|60|60|60|60,1006371,220,11,0,60|60|60|60|60,1006331,220,11,0,60|60|60|60|60,1006347,220,11,0,60|60|60|60|60,0,0,0,0,0
2014126,1006331,220,11,0,60|60|60|60|60,1006361,220,11,0,60|60|60|60|60,1006376,220,11,0,60|60|60|60|60,1006381,220,11,0,60|60|60|60|60,0,0,0,0,0
2014136,1006376,220,11,0,60|60|60|60|60,1006362,220,11,0,60|60|60|60|60,1006376,220,11,0,60|60|60|60|60,1006361,220,11,0,60|60|60|60|60,0,0,0,0,0
2014146,1006361,220,11,0,60|60|60|60|60,1006362,220,11,0,60|60|60|60|60,1006371,220,11,0,60|60|60|60|60,1006386,220,11,0,60|60|60|60|60,0,0,0,0,0
2014156,2214005,1,1,0,60|60|60|60|60,0,1,11,0,60|60|60|60|60,0,1,11,0,60|60|60|60|60,0,1,11,0,60|60|60|60|60,0,0,0,0,0
2015116,1006345,235,11,0,60|60|60|60|60,1006359,235,11,0,60|60|60|60|60,1006369,235,11,0,60|60|60|60|60,1006385,235,11,0,60|60|60|60|60,0,0,0,0,0
2015126,1006359,235,11,0,60|60|60|60|60,1006380,235,11,0,60|60|60|60|60,1006345,235,11,0,60|60|60|60|60,1006385,235,11,0,60|60|60|60|60,0,0,0,0,0
2015136,1006375,235,11,0,60|60|60|60|60,1006359,235,11,0,60|60|60|60|60,1006370,235,11,0,60|60|60|60|60,1006375,235,11,0,60|60|60|60|60,0,0,0,0,0
2015146,1006369,235,11,0,60|60|60|60|60,1006390,235,11,0,60|60|60|60|60,1006380,235,11,0,60|60|60|60|60,1006375,235,11,0,60|60|60|60|60,0,0,0,0,0
2015156,2215005,1,1,0,60|60|60|60|60,0,616,11,0,60|60|60|60|60,0,1,11,0,60|60|60|60|60,0,616,11,0,60|60|60|60|60,0,0,0,0,0
3000101,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400101,1,1,0,1|1|1|1|1,0,0,0,0,0
3000102,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400102,1,1,0,1|1|1|1|1,0,0,0,0,0
3000103,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400103,1,1,0,1|1|1|1|1,0,0,0,0,0
3000104,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400104,1,1,0,1|1|1|1|1,0,0,0,0,0
3000201,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400201,1,1,0,1|1|1|1|1,0,0,0,0,0
3000202,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400202,1,1,0,1|1|1|1|1,0,0,0,0,0
3000203,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400203,1,1,0,1|1|1|1|1,0,0,0,0,0
3000204,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400204,1,1,0,1|1|1|1|1,0,0,0,0,0
3000301,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400301,1,1,0,1|1|1|1|1,0,0,0,0,0
3000302,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400302,1,1,0,1|1|1|1|1,0,0,0,0,0
3000303,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400303,1,1,0,1|1|1|1|1,0,0,0,0,0
3000304,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400304,1,1,0,1|1|1|1|1,0,0,0,0,0
3000401,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400401,1,1,0,1|1|1|1|1,0,0,0,0,0
3000402,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400402,1,1,0,1|1|1|1|1,0,0,0,0,0
3000403,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400403,1,1,0,1|1|1|1|1,0,0,0,0,0
3000404,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400404,1,1,0,1|1|1|1|1,0,0,0,0,0
3000501,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400501,1,1,0,1|1|1|1|1,0,0,0,0,0
3000502,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400502,1,1,0,1|1|1|1|1,0,0,0,0,0
3000503,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400503,1,1,0,1|1|1|1|1,0,0,0,0,0
3000504,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400504,1,1,0,1|1|1|1|1,0,0,0,0,0
3000601,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400601,1,1,0,1|1|1|1|1,0,0,0,0,0
3000602,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400602,1,1,0,1|1|1|1|1,0,0,0,0,0
3000603,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400603,1,1,0,1|1|1|1|1,0,0,0,0,0
3000604,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400604,1,1,0,1|1|1|1|1,0,0,0,0,0
3000701,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400701,1,1,0,1|1|1|1|1,0,0,0,0,0
3000702,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400702,1,1,0,1|1|1|1|1,0,0,0,0,0
3000703,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400703,1,1,0,1|1|1|1|1,0,0,0,0,0
3000704,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,0,0,1,0,1|1|1|1|1,1400704,1,1,0,1|1|1|1|1,0,0,0,0,0
1016111,1003356,103,2,0,50|50|50|50|50,1003358,122,2,0,50|50|50|50|50,1003310,122,5,0,50|50|50|50|50,1003341,122,2,0,50|50|50|50|50,0,0,0,0,0
1016112,1003343,122,2,0,50|50|50|50|50,1003356,103,2,0,50|50|50|50|50,0,160,5,0,50|50|50|50|50,1003356,103,2,0,50|50|50|50|50,0,0,0,0,0
1016116,1003355,113,7,0,50|50|50|50|50,1003355,113,7,0,50|50|50|50|50,1003355,113,7,0,50|50|50|50|50,1003355,113,7,0,50|50|50|50|50,0,0,0,0,0
1016121,1003327,122,5,0,50|50|50|50|50,1003325,122,5,0,50|50|50|50|50,1003341,122,2,0,50|50|50|50|50,1003384,103,2,0,50|50|50|50|50,0,0,0,0,0
1016122,1003358,122,2,0,50|50|50|50|50,1003310,122,5,0,50|50|50|50|50,1003341,122,2,0,50|50|50|50|50,1003356,103,2,0,50|50|50|50|50,0,0,0,0,0
1016126,1003341,132,7,0,50|50|50|50|50,1003355,113,7,0,50|50|50|50|50,1003356,113,7,0,50|50|50|50|50,1003356,113,7,0,50|50|50|50|50,0,0,0,0,0
1016131,1003356,103,2,0,50|50|50|50|50,1003307,122,5,0,50|50|50|50|50,1003327,122,5,0,50|50|50|50|50,1003356,103,2,0,50|50|50|50|50,0,0,0,0,0
1016132,1003307,122,5,0,50|50|50|50|50,1003327,122,5,0,50|50|50|50|50,1003384,103,2,0,50|50|50|50|50,1003325,122,5,0,50|50|50|50|50,0,0,0,0,0
1016136,1003355,113,7,0,50|50|50|50|50,1003379,113,7,0,50|50|50|50|50,1003356,113,7,0,50|50|50|50|50,1003325,132,10,0,50|50|50|50|50,0,0,0,0,0
1016141,1003358,122,2,0,50|50|50|50|50,1003310,122,5,0,50|50|50|50|50,1003341,122,2,0,50|50|50|50|50,1003343,122,2,0,50|50|50|50|50,0,0,0,0,0
1016142,1003325,122,5,0,50|50|50|50|50,1003325,122,5,0,50|50|50|50|50,1003327,122,5,0,50|50|50|50|50,1003325,122,5,0,50|50|50|50|50,0,0,0,0,0
1016146,1003355,113,7,0,50|50|50|50|50,1003349,113,7,0,50|50|50|50|50,1003349,113,7,0,50|50|50|50|50,1003349,113,7,0,50|50|50|50|50,0,0,0,0,0
1016151,1003356,80,1,0,50|50|50|50|50,1003343,100,1,0,50|50|50|50|50,1003310,100,3,0,50|50|50|50|50,1003327,100,3,0,50|50|50|50|50,0,0,0,0,0
1016152,1003341,100,1,0,50|50|50|50|50,1003384,80,1,0,50|50|50|50|50,1003310,100,3,0,50|50|50|50|50,1003356,80,1,0,50|50|50|50|50,0,0,0,0,0
1016156,2116005,1,11,0,50|50|50|50|50,0,1,11,0,50|50|50|50|50,0,1,11,0,50|50|50|50|50,0,1,11,0,50|50|50|50|50,0,0,0,0,0
1016161,1003325,130,5,0,50|50|50|50|50,1003341,130,2,0,50|50|50|50|50,1003384,110,2,0,50|50|50|50|50,1003341,130,2,0,50|50|50|50|50,0,0,0,0,0
1016162,1003358,130,2,0,50|50|50|50|50,1003310,130,5,0,50|50|50|50|50,1003341,130,2,0,50|50|50|50|50,1003341,130,2,0,50|50|50|50|50,0,0,0,0,0
1016166,1003341,140,7,0,50|50|50|50|50,1003355,120,7,0,50|50|50|50|50,1003385,120,7,0,50|50|50|50|50,1003342,140,7,0,50|50|50|50|50,0,0,0,0,0
1016171,1003343,130,2,0,50|50|50|50|50,1003343,130,2,0,50|50|50|50|50,1003356,110,2,0,50|50|50|50|50,1003356,110,2,0,50|50|50|50|50,0,0,0,0,0
1016172,1003327,130,5,0,50|50|50|50|50,1003325,130,5,0,50|50|50|50|50,1003341,130,2,0,50|50|50|50|50,1003384,110,2,0,50|50|50|50|50,0,0,0,0,0
1016176,1003341,140,7,0,50|50|50|50|50,1003355,120,7,0,50|50|50|50|50,1003356,120,7,0,50|50|50|50|50,1003342,140,7,0,50|50|50|50|50,0,0,0,0,0
1016181,1003358,130,2,0,50|50|50|50|50,1003310,130,5,0,50|50|50|50|50,1003341,130,2,0,50|50|50|50|50,1003327,130,5,0,50|50|50|50|50,0,0,0,0,0
1016182,1003341,130,2,0,50|50|50|50|50,1003343,130,2,0,50|50|50|50|50,1003356,110,2,0,50|50|50|50|50,1003327,130,5,0,50|50|50|50|50,0,0,0,0,0
1016186,1003341,140,7,0,50|50|50|50|50,1003355,120,7,0,50|50|50|50|50,1003367,120,7,0,50|50|50|50|50,1003342,140,7,0,50|50|50|50|50,0,0,0,0,0
1016191,1003325,130,5,0,50|50|50|50|50,1003341,130,2,0,50|50|50|50|50,1003384,110,2,0,50|50|50|50|50,1003311,130,5,0,50|50|50|50|50,0,0,0,0,0
1016192,1003384,110,2,0,50|50|50|50|50,1003310,130,5,0,50|50|50|50|50,1003358,130,2,0,50|50|50|50|50,1003310,130,5,0,50|50|50|50|50,0,0,0,0,0
1016196,1003355,120,7,0,50|50|50|50|50,1003356,120,7,0,50|50|50|50|50,1003356,120,7,0,50|50|50|50|50,1003356,120,7,0,50|50|50|50|50,0,0,0,0,0
1016201,1003379,87,1,0,50|50|50|50|50,1003356,87,1,0,50|50|50|50|50,1003384,87,1,0,50|50|50|50|50,1003327,108,3,0,50|50|50|50|50,0,0,0,0,0
1016202,1003325,108,3,0,50|50|50|50|50,1003325,108,3,0,50|50|50|50|50,1003327,108,3,0,50|50|50|50|50,1003307,108,3,0,50|50|50|50|50,0,0,0,0,0
1016206,2116010,1,11,0,50|50|50|50|50,0,1,11,0,50|50|50|50|50,0,1,11,0,50|50|50|50|50,0,1,11,0,50|50|50|50|50,0,0,0,0,0
1017111,1003322,150,5,0,55|55|55|55|55,1003307,150,5,0,55|55|55|55|55,1003338,150,2,0,55|55|55|55|55,0,195,5,0,55|55|55|55|55,0,0,0,0,0
1017112,1003323,150,5,0,55|55|55|55|55,1003307,150,5,0,55|55|55|55|55,1003323,150,5,0,55|55|55|55|55,0,195,5,0,55|55|55|55|55,0,0,0,0,0
1017116,1003366,127,8,0,55|55|55|55|55,1003366,127,8,0,55|55|55|55|55,1003366,127,8,0,55|55|55|55|55,1003366,127,8,0,55|55|55|55|55,0,0,0,0,0
1017121,1003309,150,5,0,55|55|55|55|55,1003307,150,5,0,55|55|55|55|55,1003309,150,5,0,55|55|55|55|55,0,195,5,0,55|55|55|55|55,0,0,0,0,0
1017122,1003337,150,2,0,55|55|55|55|55,1003338,150,2,0,55|55|55|55|55,1003337,150,2,0,55|55|55|55|55,0,195,5,0,55|55|55|55|55,0,0,0,0,0
1017126,1003350,127,8,0,55|55|55|55|55,1003337,150,8,0,55|55|55|55|55,1003338,150,8,0,55|55|55|55|55,1003366,127,8,0,55|55|55|55|55,0,0,0,0,0
1017131,1003307,150,5,0,55|55|55|55|55,1003337,150,2,0,55|55|55|55|55,1003338,150,2,0,55|55|55|55|55,1003339,150,2,0,55|55|55|55|55,0,0,0,0,0
1017132,1003339,150,2,0,55|55|55|55|55,1003366,127,2,0,55|55|55|55|55,1003338,150,2,0,55|55|55|55|55,1003339,150,2,0,55|55|55|55|55,0,0,0,0,0
1017136,1003350,127,8,0,55|55|55|55|55,1003378,127,8,0,55|55|55|55|55,1003307,150,11,0,55|55|55|55|55,1003366,127,8,0,55|55|55|55|55,0,0,0,0,0
1017141,1003338,150,2,0,55|55|55|55|55,1003339,150,2,0,55|55|55|55|55,1003366,127,2,0,55|55|55|55|55,1003366,127,2,0,55|55|55|55|55,0,0,0,0,0
1017142,1003366,127,2,0,55|55|55|55|55,1003366,127,2,0,55|55|55|55|55,1003388,127,2,0,55|55|55|55|55,1003388,127,2,0,55|55|55|55|55,0,0,0,0,0
1017146,1003352,127,8,0,55|55|55|55|55,1003378,127,8,0,55|55|55|55|55,1003366,127,8,0,55|55|55|55|55,1003366,127,8,0,55|55|55|55|55,0,0,0,0,0
1017151,1003388,104,1,0,55|55|55|55|55,1003388,104,1,0,55|55|55|55|55,1003353,104,1,0,55|55|55|55|55,1003339,128,1,0,55|55|55|55|55,0,0,0,0,0
1017152,1003353,104,1,0,55|55|55|55|55,1003339,128,1,0,55|55|55|55|55,1003338,128,1,0,55|55|55|55|55,1003339,128,1,0,55|55|55|55|55,0,0,0,0,0
1017156,2117005,1,12,0,55|55|55|55|55,0,1,12,0,55|55|55|55|55,0,1,12,0,55|55|55|55|55,0,1,12,0,55|55|55|55|55,0,0,0,0,0
1017161,1003338,158,2,0,55|55|55|55|55,1003339,158,2,0,55|55|55|55|55,1003366,134,2,0,55|55|55|55|55,1003366,134,2,0,55|55|55|55|55,0,0,0,0,0
1017162,1003366,134,2,0,55|55|55|55|55,1003366,134,2,0,55|55|55|55|55,1003388,134,2,0,55|55|55|55|55,1003388,134,2,0,55|55|55|55|55,0,0,0,0,0
1017166,1003366,134,8,0,55|55|55|55|55,1003323,158,11,0,55|55|55|55|55,1003338,158,8,0,55|55|55|55|55,1003307,158,11,0,55|55|55|55|55,0,0,0,0,0
1017171,1003388,134,2,0,55|55|55|55|55,1003388,134,2,0,55|55|55|55|55,1003353,134,2,0,55|55|55|55|55,1003339,158,2,0,55|55|55|55|55,0,0,0,0,0
1017172,1003353,134,2,0,55|55|55|55|55,1003339,158,2,0,55|55|55|55|55,1003338,158,2,0,55|55|55|55|55,1003339,158,2,0,55|55|55|55|55,0,0,0,0,0
1017176,1003366,134,8,0,55|55|55|55|55,1003338,158,8,0,55|55|55|55|55,1003339,158,8,0,55|55|55|55|55,1003353,134,8,0,55|55|55|55|55,0,0,0,0,0
1017181,1003338,158,2,0,55|55|55|55|55,1003339,158,2,0,55|55|55|55|55,1003366,134,2,0,55|55|55|55|55,1003366,134,2,0,55|55|55|55|55,0,0,0,0,0
1017182,1003366,134,2,0,55|55|55|55|55,1003366,134,2,0,55|55|55|55|55,1003388,134,2,0,55|55|55|55|55,1003388,134,2,0,55|55|55|55|55,0,0,0,0,0
1017186,1003350,134,8,0,55|55|55|55|55,1003352,134,8,0,55|55|55|55|55,1003366,134,8,0,55|55|55|55|55,1003383,134,8,0,55|55|55|55|55,0,0,0,0,0
1017191,1003388,134,2,0,55|55|55|55|55,1003388,134,2,0,55|55|55|55|55,1003353,134,2,0,55|55|55|55|55,1003339,158,2,0,55|55|55|55|55,0,0,0,0,0
1017192,1003353,134,2,0,55|55|55|55|55,1003339,158,2,0,55|55|55|55|55,1003309,158,5,0,55|55|55|55|55,1003322,158,5,0,55|55|55|55|55,0,0,0,0,0
1017196,1003388,134,8,0,55|55|55|55|55,1003366,134,8,0,55|55|55|55|55,1003352,134,8,0,55|55|55|55|55,1003378,134,8,0,55|55|55|55|55,0,0,0,0,0
1017201,1003387,111,1,0,55|55|55|55|55,1003309,136,3,0,55|55|55|55|55,1003322,136,3,0,55|55|55|55|55,1003307,136,3,0,55|55|55|55|55,0,0,0,0,0
1017202,1003322,136,3,0,55|55|55|55|55,1003307,136,3,0,55|55|55|55|55,1003338,136,1,0,55|55|55|55|55,1003309,136,3,0,55|55|55|55|55,0,0,0,0,0
1017206,2117010,1,12,0,55|55|55|55|55,0,1,12,0,55|55|55|55|55,0,1,12,0,55|55|55|55|55,0,1,12,0,55|55|55|55|55,0,0,0,0,0
1018111,1004305,154,6,0,60|60|60|60|60,1004304,154,6,0,60|60|60|60|60,1004336,154,3,0,60|60|60|60|60,1004335,154,3,0,60|60|60|60|60,0,0,0,0,0
1018112,1004321,154,6,0,60|60|60|60|60,1004320,154,6,0,60|60|60|60|60,1004305,154,6,0,60|60|60|60|60,1004319,154,6,0,60|60|60|60|60,0,0,0,0,0
1018116,1004387,131,8,0,60|60|60|60|60,1004387,131,8,0,60|60|60|60|60,1004387,131,8,0,60|60|60|60|60,1004387,131,8,0,60|60|60|60|60,0,0,0,0,0
1018121,1004334,154,3,0,60|60|60|60|60,1004321,154,6,0,60|60|60|60|60,1004320,154,6,0,60|60|60|60|60,1004305,154,6,0,60|60|60|60|60,0,0,0,0,0
1018122,1004306,154,6,0,60|60|60|60|60,1004306,154,6,0,60|60|60|60|60,1004304,154,6,0,60|60|60|60|60,1004334,154,3,0,60|60|60|60|60,0,0,0,0,0
1018126,1004387,131,8,0,60|60|60|60|60,1004304,154,11,0,60|60|60|60|60,1004305,154,11,0,60|60|60|60|60,1004349,131,8,0,60|60|60|60|60,0,0,0,0,0
1018131,1004305,154,6,0,60|60|60|60|60,1004321,154,6,0,60|60|60|60|60,1004320,154,6,0,60|60|60|60|60,1004305,154,6,0,60|60|60|60|60,0,0,0,0,0
1018132,1004362,131,3,0,60|60|60|60|60,1004321,154,6,0,60|60|60|60|60,1004321,154,6,0,60|60|60|60|60,1004320,154,6,0,60|60|60|60|60,0,0,0,0,0
1018136,1004350,131,8,0,60|60|60|60|60,1004387,131,8,0,60|60|60|60|60,1004363,131,8,0,60|60|60|60|60,1004364,131,8,0,60|60|60|60|60,0,0,0,0,0
1018141,1004334,154,3,0,60|60|60|60|60,1004319,154,6,0,60|60|60|60|60,1004306,154,6,0,60|60|60|60|60,1004321,154,6,0,60|60|60|60|60,0,0,0,0,0
1018142,1004305,154,6,0,60|60|60|60|60,1004319,154,6,0,60|60|60|60|60,1004306,154,6,0,60|60|60|60|60,1004321,154,6,0,60|60|60|60|60,0,0,0,0,0
1018146,1004363,131,8,0,60|60|60|60|60,1004387,131,8,0,60|60|60|60|60,1004320,154,11,0,60|60|60|60|60,1004305,154,11,0,60|60|60|60|60,0,0,0,0,0
1018151,1004320,132,4,0,60|60|60|60|60,1004321,132,4,0,60|60|60|60|60,1004320,132,4,0,60|60|60|60|60,1004305,132,4,0,60|60|60|60|60,0,0,0,0,0
1018152,1004320,132,4,0,60|60|60|60|60,1004305,132,4,0,60|60|60|60|60,1004319,132,4,0,60|60|60|60|60,1004306,132,4,0,60|60|60|60|60,0,0,0,0,0
1018156,2118005,1,12,0,60|60|60|60|60,0,1,12,0,60|60|60|60|60,0,1,12,0,60|60|60|60|60,0,1,12,0,60|60|60|60|60,0,0,0,0,0
1018161,1004334,162,3,0,60|60|60|60|60,1004304,162,6,0,60|60|60|60|60,1004336,162,3,0,60|60|60|60|60,1004335,162,3,0,60|60|60|60|60,0,0,0,0,0
1018162,1004306,162,6,0,60|60|60|60|60,1004304,162,6,0,60|60|60|60|60,1004362,138,3,0,60|60|60|60|60,1004350,138,3,0,60|60|60|60|60,0,0,0,0,0
1018166,1004305,162,11,0,60|60|60|60|60,1004350,138,8,0,60|60|60|60|60,1004387,138,8,0,60|60|60|60|60,1004334,162,8,0,60|60|60|60|60,0,0,0,0,0
1018171,1004334,162,3,0,60|60|60|60|60,1004362,138,3,0,60|60|60|60|60,1004321,162,6,0,60|60|60|60|60,1004320,162,6,0,60|60|60|60|60,0,0,0,0,0
1018172,1004349,138,3,0,60|60|60|60|60,1004377,138,3,0,60|60|60|60|60,1004320,162,6,0,60|60|60|60|60,1004321,162,6,0,60|60|60|60|60,0,0,0,0,0
1018176,1004319,162,11,0,60|60|60|60|60,1004305,162,11,0,60|60|60|60|60,1004387,138,8,0,60|60|60|60|60,1004349,138,8,0,60|60|60|60|60,0,0,0,0,0
1018181,1004305,162,6,0,60|60|60|60|60,1004321,162,6,0,60|60|60|60|60,1004320,162,6,0,60|60|60|60|60,1004305,162,6,0,60|60|60|60|60,0,0,0,0,0
1018182,1004320,162,6,0,60|60|60|60|60,1004305,162,6,0,60|60|60|60|60,1004335,162,3,0,60|60|60|60|60,1004320,162,6,0,60|60|60|60|60,0,0,0,0,0
1018186,1004382,138,8,0,60|60|60|60|60,1004350,138,8,0,60|60|60|60|60,1004387,138,8,0,60|60|60|60|60,1004362,138,8,0,60|60|60|60|60,0,0,0,0,0
1018191,1004304,162,6,0,60|60|60|60|60,1004304,162,6,0,60|60|60|60|60,1004336,162,3,0,60|60|60|60|60,1004335,162,3,0,60|60|60|60|60,0,0,0,0,0
1018192,1004305,162,6,0,60|60|60|60|60,1004321,162,6,0,60|60|60|60|60,1004320,162,6,0,60|60|60|60|60,1004305,162,6,0,60|60|60|60|60,0,0,0,0,0
1018196,1004350,138,8,0,60|60|60|60|60,1004387,138,8,0,60|60|60|60|60,1004363,138,8,0,60|60|60|60|60,1004349,138,8,0,60|60|60|60|60,0,0,0,0,0
1018201,1004350,115,1,0,60|60|60|60|60,1004387,115,1,0,60|60|60|60|60,1004363,115,1,0,60|60|60|60|60,1004364,115,1,0,60|60|60|60|60,0,0,0,0,0
1018202,1004387,115,1,0,60|60|60|60|60,1004387,115,1,0,60|60|60|60|60,1004362,115,1,0,60|60|60|60|60,1004349,115,1,0,60|60|60|60|60,0,0,0,0,0
1018206,2118010,1,12,0,60|60|60|60|60,0,1,12,0,60|60|60|60|60,0,1,12,0,60|60|60|60|60,0,1,12,0,60|60|60|60|60,0,0,0,0,0
