dropID,掉落包名,packID,randomtype,type,注释,itemID,amount,dropProb,,,
1731,金蛋内容,4444,1,14,技能魔典,120002,1,500,,道具,圆桌随机
1732,金蛋内容,4444,1,14,紫色材料,710004,2,500,,道具,圆桌随机
1733,金蛋内容,4444,1,14,紫色材料,720004,2,500,,道具,圆桌随机
1734,金蛋内容,4444,1,14,紫色材料,730004,2,500,,道具,圆桌随机
1735,金蛋内容,4444,1,14,金色材料,710005,2,300,,道具,圆桌随机
1736,金蛋内容,4444,1,14,金色材料,720005,2,300,,道具,圆桌随机
1737,金蛋内容,4444,1,14,金色材料,730005,2,300,,道具,圆桌随机
1738,金蛋内容,4444,1,14,紫色果实—火,740004,2,500,,道具,圆桌随机
1739,金蛋内容,4444,1,14,金色果实—火,740005,2,250,,道具,圆桌随机
1740,金蛋内容,4444,1,14,紫色果实—水,750004,2,500,,道具,圆桌随机
1741,金蛋内容,4444,1,14,金色果实—水,750005,2,250,,道具,圆桌随机
1742,金蛋内容,4444,1,14,紫色果实—木,760004,2,500,,道具,圆桌随机
1743,金蛋内容,4444,1,14,金色果实—木,760005,2,250,,道具,圆桌随机
1744,金蛋内容,4444,1,14,紫色果实—通用,790004,2,500,,道具,圆桌随机
1745,金蛋内容,4444,1,14,金色果实—通用,790005,2,250,,道具,圆桌随机
1746,金蛋内容,4444,1,14,S级专属箱,190008,1,100,,道具,圆桌随机
1747,金蛋内容,4444,1,14,S级专属箱,190008,1,200,,道具,圆桌随机
1748,金蛋内容,4444,1,14,S级专属箱,190008,1,100,,道具,圆桌随机
1749,金蛋内容,4444,1,14,金币,140004,1,500,,道具,圆桌随机
1750,金蛋内容,4444,1,14,金币,140005,1,250,,道具,圆桌随机
1751,金蛋内容,4444,1,14,水晶,150004,1,500,,道具,圆桌随机
1752,金蛋内容,4444,1,14,水晶,150005,1,250,,道具,圆桌随机
1753,秘境BOSS基础掉落,3331,2,14,圣诞袜,721003,5,10000,,道具,独立随机
1754,秘境BOSS基础掉落,3331,2,8,金币,8,50000,10000,,钱币,独立随机
1755,秘境BOSS基础掉落,3332,2,14,元宵,721005,5,10000,,道具,独立随机
1756,秘境BOSS基础掉落,3332,2,8,金币,8,50000,10000,,钱币,独立随机
1757,秘境BOSS基础掉落,3333,2,14,鞭炮,721007,5,10000,,道具,独立随机
1758,秘境BOSS基础掉落,3333,2,8,金币,8,50000,10000,,钱币,独立随机
1759,秘境BOSS基础掉落,3334,2,2,钻石,2,1,10000,,元宝,独立随机
1760,黄金城周日基础资源掉落1,2221,2,8,钱币,8,5000,10000,,钱币,独立随机
1761,黄金城周日基础资源掉落1,2221,2,16,精魂,16,500,10000,,精魂,独立随机
1762,黄金城周日基础资源掉落2,2222,2,8,钱币,8,10000,10000,,钱币,独立随机
1763,黄金城周日基础资源掉落2,2222,2,16,精魂,16,1000,10000,,精魂,独立随机
1764,黄金城周日基础资源掉落3,2223,2,8,钱币,8,15000,10000,,钱币,独立随机
1765,黄金城周日基础资源掉落3,2223,2,16,精魂,16,1500,10000,,精魂,独立随机
1766,黄金城周日基础资源掉落4,2224,2,15,公会声望,15,40,10000,,公会声望,独立随机
1767,黄金城周日基础资源掉落4,2224,2,20,公会贡献,20,20,10000,,公会贡献,独立随机
1768,黄金城周日基础资源掉落5,2225,2,15,公会声望,15,60,10000,,公会声望,独立随机
1769,黄金城周日基础资源掉落5,2225,2,20,公会贡献,20,30,10000,,公会贡献,独立随机
