id,play_name,face,frame,group,is_visible,play_lv,monster_id1,monster_id2,monster_id3,monster_id4,monster_level1,monster_level2,monster_level3,monster_level4,monster_skill_level1,monster_skill_level2,monster_skill_level3,monster_skill_level4,monster_star1,monster_star2,monster_star3,monster_star4,monster_equip1,monster_equip2,monster_equip3,monster_equip4,career,efficiency,rob_money,rob_exp,score,battle_num
100021204027,真新镇的小林,80001,90001,100021204,0,27,1005356,1005355,1005350,1005353,37,37,37,37,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,4,4,4,4,7,7,7,7,1,57690,31200,6240,0,0
100021204028,真新镇的小林,80001,90001,100021204,0,28,1005356,1005355,1005350,1005353,38,38,38,38,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,4,4,4,4,7,7,7,7,1,58613,32400,6480,0,0
100021204029,真新镇的小林,80001,90001,100021204,0,29,1005356,1005355,1005350,1005353,39,39,39,39,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,4,4,4,4,7,7,7,7,1,59543,33600,6720,0,0
100021204030,真新镇的小林,80001,90001,100021204,0,30,1006356,1006355,1006350,1006353,40,40,40,40,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,4,4,4,4,8,8,8,8,1,69546,34800,6960,0,0
100021204031,真新镇的小林,80001,90001,100021204,0,31,1006356,1006355,1006350,1006353,41,41,41,41,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,5,5,5,5,8,8,8,8,1,75778,36000,7200,0,0
100021204032,真新镇的小林,80001,90001,100021204,0,32,1006356,1006355,1006350,1006353,42,42,42,42,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,5,5,5,5,8,8,8,8,1,76838,37200,7440,0,0
100021204033,真新镇的小林,80001,90001,100021204,0,33,1006356,1006355,1006350,1006353,43,43,43,43,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,5,5,5,5,8,8,8,8,1,77898,38400,7680,0,0
100021204034,真新镇的小林,80001,90001,100021204,0,34,1006356,1006355,1006350,1006353,44,44,44,44,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,5,5,5,5,8,8,8,8,1,78958,39600,7920,0,0
100021204035,真新镇的小林,80001,90001,100021204,0,35,1006356,1006355,1006350,1006353,45,45,45,45,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,5,5,5,5,8,8,8,8,1,80018,40800,8160,0,0
100021204036,真新镇的小林,80001,90001,100021204,0,36,1006356,1006355,1006350,1006353,46,46,46,46,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,6,6,6,6,8,8,8,8,1,87036,42000,8400,0,0
100021204037,真新镇的小林,80001,90001,100021204,0,37,1006356,1006355,1006350,1006353,47,47,47,47,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,6,6,6,6,8,8,8,8,1,88231,43200,8640,0,0
100021204038,真新镇的小林,80001,90001,100021204,0,38,1006356,1006355,1006350,1006353,48,48,48,48,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,6,6,6,6,8,8,8,8,1,89421,44400,8880,0,0
100021204039,真新镇的小林,80001,90001,100021204,0,39,1006356,1006355,1006350,1006353,49,49,49,49,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,6,6,6,6,8,8,8,8,1,90618,45600,9120,0,0
100021204040,真新镇的小林,80001,90001,100021204,0,40,1007356,1007355,1007350,1007353,50,50,50,50,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,6,6,6,6,8,8,8,8,1,102148,46800,9360,0,0
100021204041,真新镇的小林,80001,90001,100021204,0,41,1007356,1007355,1007350,1007353,51,51,51,51,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,7,7,7,7,9,9,9,9,1,110434,48000,9600,0,0
100021204042,真新镇的小林,80001,90001,100021204,0,42,1007356,1007355,1007350,1007353,52,52,52,52,42|42|42|42|42,42|42|42|42|42,42|42|42|42|42,42|42|42|42|42,7,7,7,7,9,9,9,9,1,111757,49200,9840,0,0
100021204043,真新镇的小林,80001,90001,100021204,0,43,1007356,1007355,1007350,1007353,53,53,53,53,43|43|43|43|43,43|43|43|43|43,43|43|43|43|43,43|43|43|43|43,7,7,7,7,9,9,9,9,1,113084,50400,10080,0,0
100021204044,真新镇的小林,80001,90001,100021204,0,44,1007356,1007355,1007350,1007353,54,54,54,54,44|44|44|44|44,44|44|44|44|44,44|44|44|44|44,44|44|44|44|44,7,7,7,7,9,9,9,9,1,114407,51600,10320,0,0
100021204045,真新镇的小林,80001,90001,100021204,0,45,1007356,1007355,1007350,1007353,55,55,55,55,45|45|45|45|45,45|45|45|45|45,45|45|45|45|45,45|45|45|45|45,7,7,7,7,9,9,9,9,1,115734,52800,10560,0,0
100021204046,真新镇的小林,80001,90001,100021204,0,46,1007356,1007355,1007350,1007353,56,56,56,56,46|46|46|46|46,46|46|46|46|46,46|46|46|46|46,46|46|46|46|46,8,8,8,8,9,9,9,9,1,124342,54000,10800,0,0
100021204047,真新镇的小林,80001,90001,100021204,0,47,1007356,1007355,1007350,1007353,57,57,57,57,47|47|47|47|47,47|47|47|47|47,47|47|47|47|47,47|47|47|47|47,8,8,8,8,9,9,9,9,1,125804,55200,11040,0,0
100021204048,真新镇的小林,80001,90001,100021204,0,48,1007356,1007355,1007350,1007353,58,58,58,58,48|48|48|48|48,48|48|48|48|48,48|48|48|48|48,48|48|48|48|48,8,8,8,8,9,9,9,9,1,127257,56400,11280,0,0
100021204049,真新镇的小林,80001,90001,100021204,0,49,1007356,1007355,1007350,1007353,59,59,59,59,49|49|49|49|49,49|49|49|49|49,49|49|49|49|49,49|49|49|49|49,8,8,8,8,9,9,9,9,1,128717,57600,11520,0,0
100021204050,真新镇的小林,80001,90001,100021204,0,50,1008356,1008355,1008350,1008353,60,60,60,60,50|50|50|50|50,50|50|50|50|50,50|50|50|50|50,50|50|50|50|50,8,8,8,8,9,9,9,9,1,142229,58800,11760,0,0
100021204051,真新镇的小林,80001,90001,100021204,0,51,1008356,1008355,1008350,1008353,61,61,61,61,51|51|51|51|51,51|51|51|51|51,51|51|51|51|51,51|51|51|51|51,9,9,9,9,10,10,10,10,1,152105,60000,12000,0,0
100021204052,真新镇的小林,80001,90001,100021204,0,52,1008356,1008355,1008350,1008353,62,62,62,62,52|52|52|52|52,52|52|52|52|52,52|52|52|52|52,52|52|52|52|52,9,9,9,9,10,10,10,10,1,153695,0,0,0,0
100021204053,真新镇的小林,80001,90001,100021204,0,53,1008356,1008355,1008350,1008353,63,63,63,63,53|53|53|53|53,53|53|53|53|53,53|53|53|53|53,53|53|53|53|53,9,9,9,9,10,10,10,10,1,155285,0,0,0,0
100021204054,真新镇的小林,80001,90001,100021204,0,54,1008356,1008355,1008350,1008353,64,64,64,64,54|54|54|54|54,54|54|54|54|54,54|54|54|54|54,54|54|54|54|54,9,9,9,9,10,10,10,10,1,156875,0,0,0,0
100021204055,真新镇的小林,80001,90001,100021204,0,55,1008356,1008355,1008350,1008353,65,65,65,65,55|55|55|55|55,55|55|55|55|55,55|55|55|55|55,55|55|55|55|55,9,9,9,9,10,10,10,10,1,158465,0,0,0,0
100021204056,真新镇的小林,80001,90001,100021204,0,56,1008356,1008355,1008350,1008353,66,66,66,66,56|56|56|56|56,56|56|56|56|56,56|56|56|56|56,56|56|56|56|56,10,10,10,10,10,10,10,10,1,168663,0,0,0,0
100021204057,真新镇的小林,80001,90001,100021204,0,57,1008356,1008355,1008350,1008353,67,67,67,67,57|57|57|57|57,57|57|57|57|57,57|57|57|57|57,57|57|57|57|57,10,10,10,10,10,10,10,10,1,170387,0,0,0,0
100021204058,真新镇的小林,80001,90001,100021204,0,58,1008356,1008355,1008350,1008353,68,68,68,68,58|58|58|58|58,58|58|58|58|58,58|58|58|58|58,58|58|58|58|58,10,10,10,10,10,10,10,10,1,172107,0,0,0,0
100021204059,真新镇的小林,80001,90001,100021204,0,59,1008356,1008355,1008350,1008353,69,69,69,69,59|59|59|59|59,59|59|59|59|59,59|59|59|59|59,59|59|59|59|59,10,10,10,10,10,10,10,10,1,173835,0,0,0,0
100021204060,真新镇的小林,80001,90001,100021204,0,60,1009356,1009355,1009350,1009353,70,70,70,70,60|60|60|60|60,60|60|60|60|60,60|60|60|60|60,60|60|60|60|60,10,10,10,10,10,10,10,10,1,189340,0,0,0,0
100021204061,真新镇的小林,80001,90001,100021204,0,61,1009356,1009355,1009350,1009353,71,71,71,71,61|61|61|61|61,61|61|61|61|61,61|61|61|61|61,61|61|61|61|61,11,11,11,11,11,11,11,11,1,202430,0,0,0,0
100021204062,真新镇的小林,80001,90001,100021204,0,62,1009356,1009355,1009350,1009353,72,72,72,72,62|62|62|62|62,62|62|62|62|62,62|62|62|62|62,62|62|62|62|62,11,11,11,11,11,11,11,11,1,204282,0,0,0,0
100021204063,真新镇的小林,80001,90001,100021204,0,63,1009356,1009355,1009350,1009353,73,73,73,73,63|63|63|63|63,63|63|63|63|63,63|63|63|63|63,63|63|63|63|63,11,11,11,11,11,11,11,11,1,206140,0,0,0,0
100021204064,真新镇的小林,80001,90001,100021204,0,64,1009356,1009355,1009350,1009353,74,74,74,74,64|64|64|64|64,64|64|64|64|64,64|64|64|64|64,64|64|64|64|64,11,11,11,11,11,11,11,11,1,207992,0,0,0,0
100021204065,真新镇的小林,80001,90001,100021204,0,65,1009356,1009355,1009350,1009353,75,75,75,75,65|65|65|65|65,65|65|65|65|65,65|65|65|65|65,65|65|65|65|65,11,11,11,11,11,11,11,11,1,209850,0,0,0,0
100021204066,真新镇的小林,80001,90001,100021204,0,66,1009356,1009355,1009350,1009353,76,76,76,76,66|66|66|66|66,66|66|66|66|66,66|66|66|66|66,66|66|66|66|66,12,12,12,12,11,11,11,11,1,221638,0,0,0,0
100021204067,真新镇的小林,80001,90001,100021204,0,67,1009356,1009355,1009350,1009353,77,77,77,77,67|67|67|67|67,67|67|67|67|67,67|67|67|67|67,67|67|67|67|67,12,12,12,12,11,11,11,11,1,223630,0,0,0,0
100021204068,真新镇的小林,80001,90001,100021204,0,68,1009356,1009355,1009350,1009353,78,78,78,78,68|68|68|68|68,68|68|68|68|68,68|68|68|68|68,68|68|68|68|68,12,12,12,12,11,11,11,11,1,225612,0,0,0,0
100021204069,真新镇的小林,80001,90001,100021204,0,69,1009356,1009355,1009350,1009353,79,79,79,79,69|69|69|69|69,69|69|69|69|69,69|69|69|69|69,69|69|69|69|69,12,12,12,12,11,11,11,11,1,227602,0,0,0,0
100021204070,真新镇的小林,80001,90001,100021204,0,70,1010356,1010355,1010350,1010353,80,80,80,80,70|70|70|70|70,70|70|70|70|70,70|70|70|70|70,70|70|70|70|70,12,12,12,12,11,11,11,11,1,245088,0,0,0,0
100021204071,真新镇的小林,80001,90001,100021204,0,71,1010356,1010355,1010350,1010353,81,81,81,81,71|71|71|71|71,71|71|71|71|71,71|71|71|71|71,71|71|71|71|71,13,13,13,13,12,12,12,12,1,258840,0,0,0,0
100021204072,真新镇的小林,80001,90001,100021204,0,72,1010356,1010355,1010350,1010353,82,82,82,82,72|72|72|72|72,72|72|72|72|72,72|72|72|72|72,72|72|72|72|72,13,13,13,13,12,12,12,12,1,260960,0,0,0,0
100021204073,真新镇的小林,80001,90001,100021204,0,73,1010356,1010355,1010350,1010353,83,83,83,83,73|73|73|73|73,73|73|73|73|73,73|73|73|73|73,73|73|73|73|73,13,13,13,13,12,12,12,12,1,263080,0,0,0,0
100021204074,真新镇的小林,80001,90001,100021204,0,74,1010356,1010355,1010350,1010353,84,84,84,84,74|74|74|74|74,74|74|74|74|74,74|74|74|74|74,74|74|74|74|74,13,13,13,13,12,12,12,12,1,265200,0,0,0,0
100021204075,真新镇的小林,80001,90001,100021204,0,75,1010356,1010355,1010350,1010353,85,85,85,85,75|75|75|75|75,75|75|75|75|75,75|75|75|75|75,75|75|75|75|75,13,13,13,13,12,12,12,12,1,267320,0,0,0,0
100021204076,真新镇的小林,80001,90001,100021204,0,76,1010356,1010355,1010350,1010353,86,86,86,86,76|76|76|76|76,76|76|76|76|76,76|76|76|76|76,76|76|76|76|76,14,14,14,14,12,12,12,12,1,280698,0,0,0,0
100021204077,真新镇的小林,80001,90001,100021204,0,77,1010356,1010355,1010350,1010353,87,87,87,87,77|77|77|77|77,77|77|77|77|77,77|77|77|77|77,77|77|77|77|77,14,14,14,14,12,12,12,12,1,282953,0,0,0,0
100021204078,真新镇的小林,80001,90001,100021204,0,78,1010356,1010355,1010350,1010353,88,88,88,88,78|78|78|78|78,78|78|78|78|78,78|78|78|78|78,78|78|78|78|78,14,14,14,14,12,12,12,12,1,285203,0,0,0,0
100021204079,真新镇的小林,80001,90001,100021204,0,79,1010356,1010355,1010350,1010353,89,89,89,89,79|79|79|79|79,79|79|79|79|79,79|79|79|79|79,79|79|79|79|79,14,14,14,14,12,12,12,12,1,287460,0,0,0,0
100021204080,真新镇的小林,80001,90001,100021204,0,80,1011356,1011355,1011350,1011353,90,90,90,90,80|80|80|80|80,80|80|80|80|80,80|80|80|80|80,80|80|80|80|80,14,14,14,14,12,12,12,12,1,306941,0,0,0,0
100021204081,真新镇的小林,80001,90001,100021204,0,81,1011356,1011355,1011350,1011353,91,91,91,91,81|81|81|81|81,81|81|81|81|81,81|81|81|81|81,81|81|81|81|81,15,15,15,15,13,13,13,13,1,322283,0,0,0,0
100021204082,真新镇的小林,80001,90001,100021204,0,82,1011356,1011355,1011350,1011353,92,92,92,92,82|82|82|82|82,82|82|82|82|82,82|82|82|82|82,82|82|82|82|82,15,15,15,15,13,13,13,13,1,324665,0,0,0,0
100021204083,真新镇的小林,80001,90001,100021204,0,83,1011356,1011355,1011350,1011353,93,93,93,93,83|83|83|83|83,83|83|83|83|83,83|83|83|83|83,83|83|83|83|83,15,15,15,15,13,13,13,13,1,327053,0,0,0,0
100021204084,真新镇的小林,80001,90001,100021204,0,84,1011356,1011355,1011350,1011353,94,94,94,94,84|84|84|84|84,84|84|84|84|84,84|84|84|84|84,84|84|84|84|84,15,15,15,15,13,13,13,13,1,329435,0,0,0,0
100021204085,真新镇的小林,80001,90001,100021204,0,85,1011356,1011355,1011350,1011353,95,95,95,95,85|85|85|85|85,85|85|85|85|85,85|85|85|85|85,85|85|85|85|85,15,15,15,15,13,13,13,13,1,331823,0,0,0,0
100021204086,真新镇的小林,80001,90001,100021204,0,86,1011356,1011355,1011350,1011353,96,96,96,96,86|86|86|86|86,86|86|86|86|86,86|86|86|86|86,86|86|86|86|86,16,16,16,16,13,13,13,13,1,346791,0,0,0,0
100021204087,真新镇的小林,80001,90001,100021204,0,87,1011356,1011355,1011350,1011353,97,97,97,97,87|87|87|87|87,87|87|87|87|87,87|87|87|87|87,87|87|87|87|87,16,16,16,16,13,13,13,13,1,349313,0,0,0,0
100021204088,真新镇的小林,80001,90001,100021204,0,88,1011356,1011355,1011350,1011353,98,98,98,98,88|88|88|88|88,88|88|88|88|88,88|88|88|88|88,88|88|88|88|88,16,16,16,16,13,13,13,13,1,351825,0,0,0,0
100021204089,真新镇的小林,80001,90001,100021204,0,89,1011356,1011355,1011350,1011353,99,99,99,99,89|89|89|89|89,89|89|89|89|89,89|89|89|89|89,89|89|89|89|89,16,16,16,16,13,13,13,13,1,354345,0,0,0,0
100021204090,真新镇的小林,80001,90001,100021204,0,90,1012356,1012355,1012350,1012353,100,100,100,100,90|90|90|90|90,90|90|90|90|90,90|90|90|90|90,90|90|90|90|90,16,16,16,16,13,13,13,13,1,376241,0,0,0,0
100021205020,真新镇的小林,80001,90001,100021205,0,20,1005370,1005351,1005354,1005335,30,30,30,30,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,3,3,3,3,7,7,7,7,1,34581,0,0,0,0
100021205021,真新镇的小林,80001,90001,100021205,0,21,1005370,1005351,1005354,1005335,31,31,31,31,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,3,3,3,3,7,7,7,7,1,35156,24000,4800,0,0
100021205022,真新镇的小林,80001,90001,100021205,0,22,1005370,1005351,1005354,1005335,32,32,32,32,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,3,3,3,3,7,7,7,7,1,35726,25200,5040,0,0
100021205023,真新镇的小林,80001,90001,100021205,0,23,1005370,1005351,1005354,1005335,33,33,33,33,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,3,3,3,3,7,7,7,7,1,36301,26400,5280,0,0
100021205024,真新镇的小林,80001,90001,100021205,0,24,1005370,1005351,1005354,1005335,34,34,34,34,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,3,3,3,3,7,7,7,7,1,36870,27600,5520,0,0
100021205025,真新镇的小林,80001,90001,100021205,0,25,1005370,1005351,1005354,1005335,35,35,35,35,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,3,3,3,3,7,7,7,7,1,37445,28800,5760,0,0
100021205026,真新镇的小林,80001,90001,100021205,0,26,1005370,1005351,1005354,1005335,36,36,36,36,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,4,4,4,4,7,7,7,7,1,41355,30000,6000,0,0
100021205027,真新镇的小林,80001,90001,100021205,0,27,1005370,1005351,1005354,1005335,37,37,37,37,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,4,4,4,4,7,7,7,7,1,42025,31200,6240,0,0
100021205028,真新镇的小林,80001,90001,100021205,0,28,1005370,1005351,1005354,1005335,38,38,38,38,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,4,4,4,4,7,7,7,7,1,42688,32400,6480,0,0
100021205029,真新镇的小林,80001,90001,100021205,0,29,1005370,1005351,1005354,1005335,39,39,39,39,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,4,4,4,4,7,7,7,7,1,43358,33600,6720,0,0
100021205030,真新镇的小林,80001,90001,100021205,0,30,1006370,1006351,1006354,1006335,40,40,40,40,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,4,4,4,4,8,8,8,8,1,50633,34800,6960,0,0
100021205031,真新镇的小林,80001,90001,100021205,0,31,1006370,1006351,1006354,1006335,41,41,41,41,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,5,5,5,5,8,8,8,8,1,55118,36000,7200,0,0
100021205032,真新镇的小林,80001,90001,100021205,0,32,1006370,1006351,1006354,1006335,42,42,42,42,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,5,5,5,5,8,8,8,8,1,55882,37200,7440,0,0
100021205033,真新镇的小林,80001,90001,100021205,0,33,1006370,1006351,1006354,1006335,43,43,43,43,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,5,5,5,5,8,8,8,8,1,56645,38400,7680,0,0
100021205034,真新镇的小林,80001,90001,100021205,0,34,1006370,1006351,1006354,1006335,44,44,44,44,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,5,5,5,5,8,8,8,8,1,57408,39600,7920,0,0
100021205035,真新镇的小林,80001,90001,100021205,0,35,1006370,1006351,1006354,1006335,45,45,45,45,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,5,5,5,5,8,8,8,8,1,58171,40800,8160,0,0
100021205036,真新镇的小林,80001,90001,100021205,0,36,1006370,1006351,1006354,1006335,46,46,46,46,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,6,6,6,6,8,8,8,8,1,63226,42000,8400,0,0
100021205037,真新镇的小林,80001,90001,100021205,0,37,1006370,1006351,1006354,1006335,47,47,47,47,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,6,6,6,6,8,8,8,8,1,64083,43200,8640,0,0
100021205038,真新镇的小林,80001,90001,100021205,0,38,1006370,1006351,1006354,1006335,48,48,48,48,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,6,6,6,6,8,8,8,8,1,64940,44400,8880,0,0
100021205039,真新镇的小林,80001,90001,100021205,0,39,1006370,1006351,1006354,1006335,49,49,49,49,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,6,6,6,6,8,8,8,8,1,65803,45600,9120,0,0
100021205040,真新镇的小林,80001,90001,100021205,0,40,1007370,1007351,1007354,1007335,50,50,50,50,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,6,6,6,6,8,8,8,8,1,74029,46800,9360,0,0
100021205041,真新镇的小林,80001,90001,100021205,0,41,1007370,1007351,1007354,1007335,51,51,51,51,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,7,7,7,7,9,9,9,9,1,80123,48000,9600,0,0
100021205042,真新镇的小林,80001,90001,100021205,0,42,1007370,1007351,1007354,1007335,52,52,52,52,42|42|42|42|42,42|42|42|42|42,42|42|42|42|42,42|42|42|42|42,7,7,7,7,9,9,9,9,1,81075,49200,9840,0,0
100021205043,真新镇的小林,80001,90001,100021205,0,43,1007370,1007351,1007354,1007335,53,53,53,53,43|43|43|43|43,43|43|43|43|43,43|43|43|43|43,43|43|43|43|43,7,7,7,7,9,9,9,9,1,82031,50400,10080,0,0
100021205044,真新镇的小林,80001,90001,100021205,0,44,1007370,1007351,1007354,1007335,54,54,54,54,44|44|44|44|44,44|44|44|44|44,44|44|44|44|44,44|44|44|44|44,7,7,7,7,9,9,9,9,1,82983,51600,10320,0,0
100021205045,真新镇的小林,80001,90001,100021205,0,45,1007370,1007351,1007354,1007335,55,55,55,55,45|45|45|45|45,45|45|45|45|45,45|45|45|45|45,45|45|45|45|45,7,7,7,7,9,9,9,9,1,83939,52800,10560,0,0
100021205046,真新镇的小林,80001,90001,100021205,0,46,1007370,1007351,1007354,1007335,56,56,56,56,46|46|46|46|46,46|46|46|46|46,46|46|46|46|46,46|46|46|46|46,8,8,8,8,9,9,9,9,1,90139,54000,10800,0,0
100021205047,真新镇的小林,80001,90001,100021205,0,47,1007370,1007351,1007354,1007335,57,57,57,57,47|47|47|47|47,47|47|47|47|47,47|47|47|47|47,47|47|47|47|47,8,8,8,8,9,9,9,9,1,91190,55200,11040,0,0
100021205048,真新镇的小林,80001,90001,100021205,0,48,1007370,1007351,1007354,1007335,58,58,58,58,48|48|48|48|48,48|48|48|48|48,48|48|48|48|48,48|48|48|48|48,8,8,8,8,9,9,9,9,1,92235,56400,11280,0,0
100021205049,真新镇的小林,80001,90001,100021205,0,49,1007370,1007351,1007354,1007335,59,59,59,59,49|49|49|49|49,49|49|49|49|49,49|49|49|49|49,49|49|49|49|49,8,8,8,8,9,9,9,9,1,93286,57600,11520,0,0
100021205050,真新镇的小林,80001,90001,100021205,0,50,1008370,1008351,1008354,1008335,60,60,60,60,50|50|50|50|50,50|50|50|50|50,50|50|50|50|50,50|50|50|50|50,8,8,8,8,9,9,9,9,1,102932,58800,11760,0,0
100021205051,真新镇的小林,80001,90001,100021205,0,51,1008370,1008351,1008354,1008335,61,61,61,61,51|51|51|51|51,51|51|51|51|51,51|51|51|51|51,51|51|51|51|51,9,9,9,9,10,10,10,10,1,110172,60000,12000,0,0
100021205052,真新镇的小林,80001,90001,100021205,0,52,1008370,1008351,1008354,1008335,62,62,62,62,52|52|52|52|52,52|52|52|52|52,52|52|52|52|52,52|52|52|52|52,9,9,9,9,10,10,10,10,1,111316,0,0,0,0
100021205053,真新镇的小林,80001,90001,100021205,0,53,1008370,1008351,1008354,1008335,63,63,63,63,53|53|53|53|53,53|53|53|53|53,53|53|53|53|53,53|53|53|53|53,9,9,9,9,10,10,10,10,1,112461,0,0,0,0
100021205054,真新镇的小林,80001,90001,100021205,0,54,1008370,1008351,1008354,1008335,64,64,64,64,54|54|54|54|54,54|54|54|54|54,54|54|54|54|54,54|54|54|54|54,9,9,9,9,10,10,10,10,1,113606,0,0,0,0
100021205055,真新镇的小林,80001,90001,100021205,0,55,1008370,1008351,1008354,1008335,65,65,65,65,55|55|55|55|55,55|55|55|55|55,55|55|55|55|55,55|55|55|55|55,9,9,9,9,10,10,10,10,1,114751,0,0,0,0
100021205056,真新镇的小林,80001,90001,100021205,0,56,1008370,1008351,1008354,1008335,66,66,66,66,56|56|56|56|56,56|56|56|56|56,56|56|56|56|56,56|56|56|56|56,10,10,10,10,10,10,10,10,1,122095,0,0,0,0
100021205057,真新镇的小林,80001,90001,100021205,0,57,1008370,1008351,1008354,1008335,67,67,67,67,57|57|57|57|57,57|57|57|57|57,57|57|57|57|57,57|57|57|57|57,10,10,10,10,10,10,10,10,1,123334,0,0,0,0
100021205058,真新镇的小林,80001,90001,100021205,0,58,1008370,1008351,1008354,1008335,68,68,68,68,58|58|58|58|58,58|58|58|58|58,58|58|58|58|58,58|58|58|58|58,10,10,10,10,10,10,10,10,1,124573,0,0,0,0
100021205059,真新镇的小林,80001,90001,100021205,0,59,1008370,1008351,1008354,1008335,69,69,69,69,59|59|59|59|59,59|59|59|59|59,59|59|59|59|59,59|59|59|59|59,10,10,10,10,10,10,10,10,1,125817,0,0,0,0
100021205060,真新镇的小林,80001,90001,100021205,0,60,1009370,1009351,1009354,1009335,70,70,70,70,60|60|60|60|60,60|60|60|60|60,60|60|60|60|60,60|60|60|60|60,10,10,10,10,10,10,10,10,1,136890,0,0,0,0
100021205061,真新镇的小林,80001,90001,100021205,0,61,1009370,1009351,1009354,1009335,71,71,71,71,61|61|61|61|61,61|61|61|61|61,61|61|61|61|61,61|61|61|61|61,11,11,11,11,11,11,11,11,1,146898,0,0,0,0
100021205062,真新镇的小林,80001,90001,100021205,0,62,1009370,1009351,1009354,1009335,72,72,72,72,62|62|62|62|62,62|62|62|62|62,62|62|62|62|62,62|62|62|62|62,11,11,11,11,11,11,11,11,1,148231,0,0,0,0
100021205063,真新镇的小林,80001,90001,100021205,0,63,1009370,1009351,1009354,1009335,73,73,73,73,63|63|63|63|63,63|63|63|63|63,63|63|63|63|63,63|63|63|63|63,11,11,11,11,11,11,11,11,1,149569,0,0,0,0
